9886.6,9886.6,9886.6,9886.6,9886.6,9886.5,9886.5,9886.5,9886.5,9886.5,9886.5,9886.5,9886.5,9886.5,9886.5,9886.6,9886.6,9886.6,9886.6,9886.6,9886.6,9886.6,9886.6,9886.5,9886.5,9886.5,9886.5,9886.5,9886.5,9886.5,9886.5,9886.5,9886.5,9886.5
12064,12064,12064,12064,12064,12064,12065,12065,12065,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064,12064
13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13013,13012,13012,13012,13012,13012,13012,13012,13012,13012,13012,13012,13012,13012,13012,13012,13012,13012,13012,13013,13012,13012,13012,13012
11766,11764,11765,11764,11764,11767,11766,11765,11764,11763,11763,11763,11763,11763,11765,11765,11764,11764,11763,11763,11763,11763,11763,11763,11763,11763,11763,11763,11763,11766,11764,11764,11764,11763
11994,11993,11994,11993,11994,11993,11993,11994,11994,11994,11993,11994,11994,11993,11994,11993,11993,11993,11993,11994,11994,11993,11993,11993,11993,11993,11993,11993,11994,11994,11994,11994,11994,11994
10731,10731,10731,10731,10731,10731,10731,10732,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731,10731
13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535,13535
11161,11161,11161,11161,11162,11161,11161,11161,11161,11161,11161,11161,11161,11161,11161,11162,11162,11162,11162,11162,11162,11161,11161,11161,11161,11162,11163,11163,11163,11162,11162,11162,11162,11162
14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356,14356
10295,10295,10295,10295,10295,10295,10295,10295,10295,10295,10295,10296,10295,10295,10295,10295,10295,10295,10295,10296,10295,10295,10295,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296,10296
13113,13112,13112,13112,13112,13112,13113,13113,13112,13112,13112,13111,13111,13112,13112,13112,13112,13112,13111,13111,13111,13112,13111,13111,13112,13111,13111,13111,13111,13111,13111,13110,13110,13110
12200,12200,12200,12200,12200,12201,12201,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12200,12201,12200,12200,12201,12201,12201,12201,12201,12201,12201,12200,12200,12200,12200,12200
12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100,12100
11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11621,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620,11620
13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429,13429
13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486,13486
13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003,13003
11396,11396,11396,11396,11396,11395,11396,11395,11395,11395,11395,11396,11396,11396,11396,11396,11396,11396,11396,11396,11396,11396,11395,11396,11396,11396,11396,11396,11396,11396,11396,11395,11395,11395
12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12711,12712,12712,12712,12712,12712,12712,12711,12712
11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11304,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303,11303
13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13711,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710,13710
11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808,11808
